time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server 
  17910.0, 540,    15.859, 8,    0.5170,    0.5036, 35 
  17940.0, 550,    15.698, 8,    0.5170,    0.5150, 35 
  17970.0, 560,    15.395, 8,    0.5205,    0.5136, 30 
  18000.0, 570,    15.602, 8,    0.5205,    0.5166, 32 
  18030.0, 580,    15.757, 8,    0.5725,    0.5236, 31 
  18060.0, 590,    15.667, 8,    0.5725,    0.5348, 33 
  18090.0, 600,    15.368, 8,    0.5583,    0.5456, 32 
  18120.0, 610,    16.168, 8,    0.5583,    0.5532, 33 
  18150.0, 620,    15.541, 8,    0.5910,    0.5633, 35 
  18180.0, 630,    16.131, 8,    0.5910,    0.5721, 33 
  18210.0, 640,    16.247, 8,    0.6327,    0.5765, 34 
  18240.0, 650,    16.893, 8,    0.6327,    0.5920, 37 
  18270.0, 660,    16.343, 8,    0.6530,    0.6032, 38 
  18300.0, 670,    16.837, 8,    0.6530,    0.6142, 39 
  18330.0, 680,    17.234, 8,    0.7142,    0.6281, 42 
  18360.0, 690,    18.305, 8,    0.7142,    0.6385, 41 
  18390.0, 700,    17.188, 8,    0.7280,    0.6424, 38 
  18420.0, 710,    18.189, 8,    0.7280,    0.6447, 39 
  18450.0, 720,    17.870, 8,    0.7820,    0.6525, 37 
  18480.0, 730,    18.060, 8,    0.7820,    0.6558, 37 
  18510.0, 740,    17.946, 8,    0.8152,    0.6684, 39 
  18540.0, 750,    17.863, 8,    0.8200,    0.6802, 40 
  18570.0, 760,    18.409, 8,    0.8276,    0.6861, 40 
  18600.0, 770,    18.567, 9,    0.7468,    0.6180, 35 
  18630.0, 780,    18.433, 9,    0.7534,    0.6223, 35 
  18660.0, 790,    20.071, 14,    0.7534,    0.4202, 37 
  18690.0, 800,    19.646, 14,    0.5488,    0.4859, 47 
  18720.0, 810,    18.172, 14,    0.5488,    0.4872, 47 
  18750.0, 820,    17.078, 14,    0.4910,    0.4858, 44 
  18780.0, 830,    17.013, 14,    0.4910,    0.4822, 31 
  18810.0, 840,    16.258, 14,    0.4720,    0.4430, 32 
  18840.0, 850,    15.903, 14,    0.4720,    0.4593, 32 
  18870.0, 860,    15.737, 14,    0.4672,    0.4673, 34 
  18900.0, 870,    15.343, 14,    0.4672,    0.4774, 36 
  18930.0, 880,    15.313, 14,    0.4743,    0.4775, 31 
  18960.0, 890,    15.139, 14,    0.4743,    0.4762, 33 
  18990.0, 900,    15.471, 14,    0.4940,    0.4823, 32 
  19020.0, 910,    14.891, 14,    0.4940,    0.4869, 33 
  19050.0, 920,    15.588, 14,    0.5050,    0.4929, 34 
  19080.0, 930,    14.999, 14,    0.5050,    0.4974, 33 
  19110.0, 940,    14.808, 14,    0.4879,    0.4951, 30 
  19140.0, 950,    14.645, 14,    0.4879,    0.4953, 30 
  19170.0, 960,    14.837, 14,    0.5028,    0.4986, 28 
  19200.0, 970,    15.261, 14,    0.5028,    0.5051, 32 
  19230.0, 980,    15.540, 14,    0.5344,    0.5144, 33 
  19260.0, 990,    15.166, 14,    0.5344,    0.5252, 34 
  19290.0, 1000,    15.719, 14,    0.5534,    0.5266, 35 
  19290.0, 1000,    15.719, 14,    0.5534,    0.5266, 35 
  19300.0, 1000,    15.937, 14,    0.5545,    0.5318, 34 
  19310.0, 1000,    15.197, 14,    0.5496,    0.5312, 34 
  19320.0, 1000,    16.373, 14,    0.5496,    0.5298, 34 
  19330.0, 1000,    15.586, 14,    0.5506,    0.5311, 35 
  19340.0, 1000,    15.311, 14,    0.5464,    0.5345, 36 
  19350.0, 1000,    15.157, 14,    0.5444,    0.5362, 37 
  19360.0, 1000,    15.360, 14,    0.5438,    0.5390, 36 
  19370.0, 1000,    15.429, 14,    0.5408,    0.5377, 36 
  19380.0, 1000,    15.572, 14,    0.5408,    0.5367, 36 
  19390.0, 1000,    14.243, 14,    0.5048,    0.5410, 37 
  19400.0, 1000,    16.197, 14,    0.5397,    0.5404, 36 
  19410.0, 1000,    16.196, 14,    0.5508,    0.5336, 34 
  19420.0, 1000,    15.677, 14,    0.5523,    0.5306, 34 
  19430.0, 1000,    14.242, 14,    0.5415,    0.5306, 34 
  19440.0, 1000,    15.104, 14,    0.5415,    0.5309, 34 
  19450.0, 1000,    14.874, 14,    0.5094,    0.5300, 32 
  19460.0, 1000,    15.920, 14,    0.5347,    0.5247, 31 
  19470.0, 1000,    15.367, 14,    0.5374,    0.5197, 31 
  19480.0, 1000,    14.802, 14,    0.5309,    0.5242, 33 
  19490.0, 1000,    15.134, 14,    0.5318,    0.5287, 33 
  19500.0, 1000,    15.430, 14,    0.5318,    0.5294, 33 
  19510.0, 1000,    16.401, 14,    0.5694,    0.5227, 32 
  19520.0, 1000,    14.942, 14,    0.5448,    0.5231, 32 
  19530.0, 1000,    15.826, 14,    0.5488,    0.5239, 32 
  19540.0, 1000,    14.863, 14,    0.5406,    0.5263, 32 
  19550.0, 1000,    15.905, 14,    0.5456,    0.5241, 32 
  19560.0, 1000,    14.627, 14,    0.5456,    0.5231, 32 
  19570.0, 1000,    15.699, 14,    0.5666,    0.5255, 32 
  19580.0, 1000,    14.696, 14,    0.5367,    0.5263, 33 
  19590.0, 1000,    16.151, 14,    0.5472,    0.5282, 33 
  19600.0, 1000,    15.959, 14,    0.5530,    0.5257, 31 
  19610.0, 1000,    15.486, 14,    0.5516,    0.5255, 31 
  19620.0, 1000,    15.164, 14,    0.5516,    0.5246, 31 
  19630.0, 1000,    14.806, 14,    0.5138,    0.5220, 31 
  19640.0, 1000,    16.474, 14,    0.5476,    0.5208, 31 
  19650.0, 1000,    14.802, 14,    0.5361,    0.5201, 31 
  19660.0, 1000,    15.151, 14,    0.5371,    0.5239, 31 
  19670.0, 1000,    16.119, 14,    0.5451,    0.5234, 31 
  19680.0, 1000,    15.478, 14,    0.5451,    0.5238, 31 
  19690.0, 1000,    16.227, 14,    0.5739,    0.5161, 30 
  19700.0, 1000,    15.301, 14,    0.5591,    0.5178, 29 
  19710.0, 1000,    15.464, 14,    0.5558,    0.5176, 30 
  19720.0, 1000,    15.514, 14,    0.5571,    0.5170, 29 
  19730.0, 1000,    16.030, 14,    0.5596,    0.5160, 29 
  19740.0, 1000,    15.815, 14,    0.5596,    0.5175, 29 
  19750.0, 1000,    14.865, 14,    0.5320,    0.5144, 28 
  19760.0, 1000,    16.170, 14,    0.5504,    0.5128, 28 
  19770.0, 1000,    15.460, 14,    0.5453,    0.5108, 27 
  19780.0, 1000,    14.607, 14,    0.5365,    0.5183, 30 
  19790.0, 1000,    14.984, 14,    0.5343,    0.5195, 30 
  19800.0, 1000,    15.366, 14,    0.5343,    0.5185, 30 
  19810.0, 1000,    15.472, 14,    0.5403,    0.5185, 29 
  19820.0, 1000,    15.525, 14,    0.5479,    0.5179, 31 
  19830.0, 1000,    15.576, 14,    0.5506,    0.5236, 31 
  19840.0, 1000,    14.930, 14,    0.5432,    0.5204, 31 
  19850.0, 1000,    15.049, 14,    0.5387,    0.5219, 31 
  19860.0, 1000,    15.444, 14,    0.5387,    0.5257, 32 
  19870.0, 1000,    15.250, 14,    0.5344,    0.5201, 30 
  19880.0, 1000,    15.281, 14,    0.5280,    0.5227, 30 
  19890.0, 1000,    15.273, 14,    0.5325,    0.5230, 31 
  19900.0, 1000,    15.651, 14,    0.5365,    0.5190, 30 
  19910.0, 1000,    15.470, 14,    0.5380,    0.5189, 30 
  19920.0, 1000,    15.308, 14,    0.5380,    0.5219, 31 
  19930.0, 1000,    15.229, 14,    0.5289,    0.5211, 32 
  19940.0, 1000,    15.072, 14,    0.5293,    0.5212, 30 
  19950.0, 1000,    15.476, 14,    0.5305,    0.5173, 30 
  19960.0, 1000,    16.059, 14,    0.5393,    0.5170, 29 
  19970.0, 1000,    15.501, 14,    0.5416,    0.5169, 29 
  19980.0, 1000,    15.678, 14,    0.5416,    0.5172, 29 
  19990.0, 1000,    15.210, 14,    0.5398,    0.5150, 28 
  20000.0, 1000,    14.800, 14,    0.5306,    0.5174, 29 
  20010.0, 1000,    15.735, 14,    0.5406,    0.5193, 32 
  20020.0, 1000,    15.487, 14,    0.5416,    0.5248, 32 
  20030.0, 1000,    15.404, 14,    0.5394,    0.5246, 32 
  20040.0, 1000,    16.562, 14,    0.5394,    0.5213, 31 
  20050.0, 1000,    15.575, 14,    0.5534,    0.5193, 29 
  20060.0, 1000,    15.298, 14,    0.5449,    0.5182, 30 
  20070.0, 1000,    15.700, 14,    0.5457,    0.5195, 30 
  20080.0, 1000,    15.794, 14,    0.5476,    0.5179, 30 
  20090.0, 1000,    15.745, 14,    0.5472,    0.5239, 32 
  20100.0, 1000,    15.736, 14,    0.5472,    0.5259, 33 
  20110.0, 1000,    15.381, 14,    0.5357,    0.5306, 35 
  20120.0, 1000,    15.338, 14,    0.5335,    0.5342, 34 
  20130.0, 1000,    15.617, 14,    0.5382,    0.5335, 34 
  20140.0, 1000,    16.193, 14,    0.5481,    0.5304, 34 
  20150.0, 1000,    14.616, 14,    0.5421,    0.5326, 34 
  20160.0, 1000,    15.580, 14,    0.5421,    0.5369, 36 
  20170.0, 1000,    15.015, 14,    0.5330,    0.5347, 35 
  20180.0, 1000,    15.960, 14,    0.5466,    0.5337, 34 
  20190.0, 1000,    15.805, 14,    0.5470,    0.5336, 36 
  20200.0, 1000,    15.104, 14,    0.5468,    0.5395, 36 
  20210.0, 1000,    16.152, 14,    0.5538,    0.5359, 35 
  20220.0, 1000,    15.362, 14,    0.5538,    0.5330, 35 
  20230.0, 1000,    15.710, 14,    0.5548,    0.5332, 34 
  20240.0, 1000,    15.780, 14,    0.5544,    0.5371, 37 
  20250.0, 1000,    15.077, 14,    0.5413,    0.5392, 36 
  20260.0, 1000,    15.339, 14,    0.5429,    0.5360, 36 
  20270.0, 1000,    14.313, 14,    0.5312,    0.5353, 36 
  20280.0, 1000,    15.177, 14,    0.5312,    0.5315, 34 
  20290.0, 1000,    16.276, 14,    0.5748,    0.5303, 33 
  20300.0, 1000,    15.914, 14,    0.5712,    0.5286, 33 
  20310.0, 1000,    15.834, 14,    0.5666,    0.5288, 32 
  20320.0, 1000,    15.544, 14,    0.5591,    0.5248, 32 
  20330.0, 1000,    15.991, 14,    0.5621,    0.5272, 33 
  20340.0, 1000,    16.626, 14,    0.5621,    0.5271, 34 
  20350.0, 1000,    15.471, 14,    0.5391,    0.5384, 36 
  20360.0, 1000,    15.269, 14,    0.5350,    0.5315, 34 
  20370.0, 1000,    15.761, 14,    0.5402,    0.5324, 34 
  20380.0, 1000,    15.943, 14,    0.5458,    0.5312, 34 
  20390.0, 1000,    15.398, 14,    0.5427,    0.5328, 34 
  20400.0, 1000,    15.500, 14,    0.5427,    0.5316, 34 
  20410.0, 1000,    16.252, 14,    0.5762,    0.5289, 33 
  20420.0, 1000,    15.519, 14,    0.5625,    0.5269, 33 
  20430.0, 1000,    14.539, 14,    0.5461,    0.5284, 33 
  20440.0, 1000,    16.051, 14,    0.5514,    0.5269, 33 
  20450.0, 1000,    15.274, 14,    0.5504,    0.5269, 32 
  20460.0, 1000,    14.612, 14,    0.5504,    0.5268, 32 
  20470.0, 1000,    15.906, 14,    0.5597,    0.5142, 29 
  20480.0, 1000,    15.210, 14,    0.5437,    0.5178, 30 
  20490.0, 1000,    15.523, 14,    0.5450,    0.5198, 32 
  20500.0, 1000,    15.610, 14,    0.5450,    0.5265, 32 
  20510.0, 1000,    15.162, 14,    0.5405,    0.5249, 32 
  20520.0, 1000,    15.269, 14,    0.5405,    0.5303, 34 
  20530.0, 1000,    15.746, 14,    0.5563,    0.5290, 34 
  20540.0, 1000,    14.774, 14,    0.5382,    0.5308, 34 
  20550.0, 1000,    15.339, 14,    0.5442,    0.5316, 34 
  20560.0, 1000,    15.361, 14,    0.5421,    0.5305, 34 
  20570.0, 1000,    15.769, 14,    0.5429,    0.5335, 35 
  20580.0, 1000,    15.449, 14,    0.5429,    0.5318, 35 
  20590.0, 1000,    15.627, 14,    0.5600,    0.5328, 34 
  20600.0, 1000,    14.200, 14,    0.5209,    0.5320, 33 
  20610.0, 1000,    15.870, 14,    0.5375,    0.5296, 33 
  20620.0, 1000,    14.883, 14,    0.5343,    0.5299, 35 
  20630.0, 1000,    15.828, 14,    0.5404,    0.5310, 34 
  20640.0, 1000,    15.409, 14,    0.5404,    0.5320, 33 
  20650.0, 1000,    15.324, 14,    0.5425,    0.5283, 31 
  20660.0, 1000,    15.281, 14,    0.5358,    0.5223, 31 
  20670.0, 1000,    14.796, 14,    0.5267,    0.5231, 33 
  20680.0, 1000,    15.599, 14,    0.5299,    0.5276, 33 
  20690.0, 1000,    15.522, 14,    0.5343,    0.5257, 32 
  20700.0, 1000,    15.952, 14,    0.5343,    0.5235, 32 
  20710.0, 1000,    15.321, 14,    0.5286,    0.5223, 32 
  20720.0, 1000,    15.051, 14,    0.5268,    0.5246, 32 
  20730.0, 1000,    15.780, 14,    0.5372,    0.5258, 32 
  20740.0, 1000,    14.702, 14,    0.5306,    0.5294, 33 
  20750.0, 1000,    15.967, 14,    0.5383,    0.5281, 36 
  20760.0, 1000,    15.186, 14,    0.5383,    0.5373, 36 
  20770.0, 1000,    15.809, 14,    0.5746,    0.5367, 35 
  20780.0, 1000,    15.173, 14,    0.5494,    0.5345, 35 
  20790.0, 1000,    15.349, 14,    0.5504,    0.5331, 34 
  20800.0, 1000,    15.533, 14,    0.5474,    0.5306, 35 
  20810.0, 1000,    15.074, 14,    0.5441,    0.5341, 35 
  20820.0, 1000,    15.270, 14,    0.5441,    0.5335, 35 
  20830.0, 1000,    15.414, 14,    0.5433,    0.5325, 33 
  20840.0, 1000,    15.720, 14,    0.5482,    0.5318, 34 
  20850.0, 1000,    15.228, 14,    0.5441,    0.5308, 34 
  20860.0, 1000,    15.648, 14,    0.5458,    0.5281, 33 
  20870.0, 1000,    15.133, 14,    0.5422,    0.5323, 32 
  20880.0, 1000,    15.517, 14,    0.5422,    0.5309, 35 
  20890.0, 1000,    14.756, 14,    0.5167,    0.5341, 34 
  20900.0, 1000,    15.707, 14,    0.5352,    0.5341, 36 
  20910.0, 1000,    15.541, 14,    0.5389,    0.5373, 36 
  20920.0, 1000,    15.832, 14,    0.5438,    0.5362, 35 
  20930.0, 1000,    15.296, 14,    0.5418,    0.5328, 35 
  20940.0, 1000,    15.268, 14,    0.5418,    0.5337, 35 
  20950.0, 1000,    15.909, 14,    0.5651,    0.5334, 36 
  20960.0, 1000,    15.161, 14,    0.5448,    0.5361, 35 
  20970.0, 1000,    15.986, 14,    0.5565,    0.5327, 34 
  20980.0, 1000,    16.009, 14,    0.5628,    0.5309, 36 
  20990.0, 1000,    15.178, 14,    0.5575,    0.5366, 36 
  21000.0, 1000,    15.866, 14,    0.5575,    0.5337, 35 
  21010.0, 1000,    15.794, 14,    0.5514,    0.5334, 35 
  21020.0, 1000,    15.255, 14,    0.5466,    0.5324, 34 
  21030.0, 1000,    15.812, 14,    0.5450,    0.5345, 36 
  21040.0, 1000,    14.892, 14,    0.5418,    0.5351, 36 
  21050.0, 1000,    14.657, 14,    0.5367,    0.5375, 36 
  21060.0, 1000,    15.324, 14,    0.5367,    0.5372, 36 
  21070.0, 1000,    15.913, 14,    0.5702,    0.5354, 34 
  21080.0, 1000,    15.999, 14,    0.5588,    0.5319, 34 
  21090.0, 1000,    16.107, 14,    0.5629,    0.5313, 35 
  21090.0, 1000,    16.107, 14,    0.5629,    0.5313, 35 
  21100.0, 994,    16.204, 14,    0.5661,    0.5364, 34 
  21110.0, 989,    15.295, 14,    0.5590,    0.5242, 33 
  21120.0, 978,    15.519, 14,    0.5590,    0.5213, 32 
  21130.0, 971,    14.765, 14,    0.5005,    0.5144, 32 
  21140.0, 960,    15.189, 14,    0.5081,    0.5099, 33 
  21150.0, 952,    14.634, 14,    0.4959,    0.5074, 32 
  21160.0, 943,    15.561, 14,    0.5008,    0.4998, 31 
  21170.0, 934,    14.412, 14,    0.4932,    0.4986, 32 
  21180.0, 931,    14.317, 14,    0.4932,    0.5022, 34 
  21190.0, 927,    14.335, 14,    0.4768,    0.5003, 34 
  21200.0, 918,    15.131, 14,    0.4820,    0.4975, 34 
  21210.0, 916,    15.245, 14,    0.4884,    0.4941, 33 
  21220.0, 914,    15.252, 14,    0.4904,    0.4900, 32 
  21230.0, 903,    15.296, 14,    0.4909,    0.4878, 32 
  21240.0, 899,    14.685, 14,    0.4909,    0.4850, 32 
  21250.0, 897,    14.532, 14,    0.4531,    0.4792, 29 
  21260.0, 894,    14.457, 14,    0.4495,    0.4748, 29 
  21270.0, 889,    13.969, 14,    0.4424,    0.4713, 29 
  21280.0, 885,    13.669, 14,    0.4369,    0.4681, 29 
  21290.0, 884,    14.406, 14,    0.4388,    0.4676, 28 
  21300.0, 879,    14.024, 14,    0.4388,    0.4626, 27 
  21310.0, 876,    14.468, 14,    0.4495,    0.4550, 25 
  21320.0, 873,    14.882, 14,    0.4533,    0.4509, 25 
  21330.0, 869,    14.675, 14,    0.4499,    0.4512, 25 
  21340.0, 862,    14.228, 14,    0.4453,    0.4473, 26 
  21350.0, 859,    14.697, 14,    0.4468,    0.4460, 26 
  21360.0, 855,    15.196, 14,    0.4468,    0.4456, 26 
  21370.0, 853,    14.104, 14,    0.4244,    0.4429, 25 
  21380.0, 845,    14.282, 14,    0.4197,    0.4365, 24 
  21390.0, 842,    14.330, 14,    0.4229,    0.4340, 24 
  21400.0, 838,    14.475, 14,    0.4238,    0.4316, 24 
  21410.0, 834,    13.684, 14,    0.4213,    0.4328, 25 
  21420.0, 826,    13.453, 14,    0.4213,    0.4303, 25 
  21430.0, 821,    13.806, 14,    0.3986,    0.4248, 23 
  21440.0, 818,    13.763, 14,    0.3996,    0.4207, 23 
  21450.0, 811,    14.805, 14,    0.4102,    0.4210, 24 
  21460.0, 806,    14.082, 14,    0.4042,    0.4180, 23 
  21470.0, 806,    13.422, 14,    0.4008,    0.4174, 23 
  21480.0, 802,    13.591, 14,    0.4008,    0.4141, 23 
  21490.0, 797,    13.900, 14,    0.3802,    0.4121, 24 
  21500.0, 794,    14.092, 14,    0.3827,    0.4145, 24 
  21510.0, 791,    14.314, 14,    0.3851,    0.4140, 24 
  21520.0, 784,    13.917, 14,    0.3848,    0.4101, 24 
  21530.0, 779,    14.324, 14,    0.3855,    0.4080, 23 
  21540.0, 774,    13.763, 14,    0.3855,    0.4039, 24 
  21550.0, 766,    14.053, 14,    0.3814,    0.4044, 24 
  21560.0, 765,    13.692, 14,    0.3815,    0.4039, 25 
  21570.0, 761,    13.205, 14,    0.3702,    0.4016, 25 
  21580.0, 759,    13.668, 14,    0.3706,    0.4027, 26 
  21590.0, 756,    13.422, 14,    0.3684,    0.4044, 26 
  21600.0, 753,    13.899, 14,    0.3684,    0.4030, 26 
  21610.0, 752,    13.464, 14,    0.3510,    0.4018, 26 
  21620.0, 749,    13.097, 14,    0.3498,    0.4003, 25 
  21630.0, 745,    13.110, 14,    0.3484,    0.3969, 26 
  21640.0, 742,    14.343, 14,    0.3546,    0.3989, 26 
  21650.0, 738,    14.062, 14,    0.3566,    0.3983, 26 
  21660.0, 731,    13.645, 14,    0.3566,    0.3950, 26 
  21670.0, 726,    13.584, 14,    0.3502,    0.3896, 26 
  21680.0, 723,    13.292, 14,    0.3445,    0.3865, 25 
  21690.0, 717,    13.573, 14,    0.3480,    0.3839, 25 
  21700.0, 713,    13.452, 14,    0.3455,    0.3811, 24 
  21710.0, 709,    14.061, 14,    0.3457,    0.3757, 24 
  21720.0, 706,    13.339, 14,    0.3457,    0.3753, 24 
  21730.0, 702,    12.795, 14,    0.3075,    0.3715, 22 
  21740.0, 698,    13.431, 14,    0.3216,    0.3661, 22 
  21750.0, 694,    13.070, 14,    0.3229,    0.3668, 22 
  21760.0, 691,    13.468, 14,    0.3252,    0.3628, 21 
  21770.0, 690,    13.556, 14,    0.3259,    0.3610, 21 
  21780.0, 686,    13.497, 14,    0.3259,    0.3612, 21 
  21790.0, 684,    12.961, 14,    0.3062,    0.3563, 19 
  21800.0, 676,    12.834, 14,    0.3060,    0.3527, 20 
  21810.0, 672,    13.095, 14,    0.3068,    0.3489, 20 
  21820.0, 665,    13.059, 14,    0.3072,    0.3492, 20 
  21830.0, 661,    13.198, 14,    0.3092,    0.3456, 20 
  21840.0, 657,    12.807, 14,    0.3092,    0.3427, 20 
  21850.0, 650,    13.538, 14,    0.3148,    0.3395, 19 
  21860.0, 646,    12.415, 14,    0.3005,    0.3352, 19 
  21870.0, 641,    13.082, 14,    0.3002,    0.3321, 19 
  21880.0, 634,    12.828, 14,    0.2970,    0.3321, 19 
  21890.0, 629,    12.566, 14,    0.2939,    0.3299, 19 
  21900.0, 624,    13.063, 14,    0.2939,    0.3272, 19 
  21910.0, 617,    12.249, 14,    0.2650,    0.3238, 19 
  21920.0, 614,    12.277, 14,    0.2634,    0.3203, 18 
  21930.0, 610,    12.889, 14,    0.2691,    0.3171, 18 
  21940.0, 606,    12.725, 14,    0.2700,    0.3157, 18 
  21950.0, 602,    12.562, 14,    0.2689,    0.3163, 19 
  21960.0, 600,    12.275, 14,    0.2689,    0.3168, 20 
  21970.0, 599,    12.590, 14,    0.2714,    0.3164, 20 
  21980.0, 594,    13.323, 14,    0.2729,    0.3202, 21 
  21990.0, 589,    12.636, 14,    0.2729,    0.3180, 21 
  22000.0, 586,    12.880, 14,    0.2718,    0.3182, 22 
  22010.0, 583,    12.902, 14,    0.2702,    0.3173, 22 
  22020.0, 577,    12.737, 14,    0.2702,    0.3138, 22 
  22030.0, 573,    11.611, 14,    0.2330,    0.3121, 20 
  22040.0, 568,    11.685, 14,    0.2347,    0.3059, 20 
  22050.0, 566,    12.228, 14,    0.2359,    0.3042, 20 
  22060.0, 561,    12.699, 14,    0.2408,    0.3027, 20 
  22070.0, 556,    12.509, 14,    0.2425,    0.2988, 20 
  22080.0, 549,    12.430, 14,    0.2425,    0.2973, 19 
  22090.0, 544,    12.685, 14,    0.2354,    0.2915, 19 
  22100.0, 542,    12.552, 14,    0.2396,    0.2878, 18 
  22110.0, 538,    12.068, 14,    0.2364,    0.2862, 18 
  22120.0, 534,    12.427, 14,    0.2358,    0.2845, 18 
  22130.0, 528,    11.997, 14,    0.2335,    0.2835, 18 
  22140.0, 525,    12.077, 14,    0.2335,    0.2828, 18 
  22150.0, 521,    12.502, 14,    0.2368,    0.2772, 17 
  22160.0, 518,    12.014, 14,    0.2268,    0.2755, 17 
  22170.0, 514,    12.335, 14,    0.2258,    0.2743, 18 
  22180.0, 509,    12.604, 14,    0.2257,    0.2739, 18 
  22190.0, 505,    12.275, 14,    0.2240,    0.2733, 18 
  22200.0, 499,    11.814, 14,    0.2240,    0.2705, 18 
  22210.0, 496,    12.390, 14,    0.2222,    0.2664, 17 
  22220.0, 493,    12.183, 14,    0.2134,    0.2613, 17 
  22230.0, 493,    12.158, 14,    0.2120,    0.2623, 17 
  22240.0, 489,    13.220, 14,    0.2154,    0.2602, 16 
  22250.0, 485,    12.282, 14,    0.2150,    0.2560, 16 
  22260.0, 482,    11.715, 14,    0.2150,    0.2560, 16 
  22270.0, 480,    12.119, 14,    0.2162,    0.2530, 15 
  22280.0, 479,    11.981, 14,    0.2093,    0.2520, 15 
  22290.0, 473,    11.536, 14,    0.2031,    0.2506, 15 
  22300.0, 466,    11.816, 14,    0.2011,    0.2487, 15 
  22310.0, 465,    12.189, 14,    0.2008,    0.2452, 15 
  22320.0, 463,    11.934, 14,    0.2008,    0.2449, 15 
  22330.0, 457,    11.703, 14,    0.1854,    0.2435, 15 
  22340.0, 451,    12.767, 14,    0.1960,    0.2423, 16 
  22350.0, 446,    12.229, 14,    0.1972,    0.2415, 16 
  22360.0, 442,    11.829, 14,    0.1927,    0.2406, 16 
  22370.0, 437,    11.476, 14,    0.1880,    0.2381, 16 
  22380.0, 436,    11.849, 14,    0.1880,    0.2370, 16 
  22390.0, 433,    11.645, 14,    0.1780,    0.2352, 16 
  22400.0, 430,    11.733, 14,    0.1769,    0.2353, 16 
  22410.0, 427,    11.769, 14,    0.1773,    0.2345, 17 
  22420.0, 422,    11.578, 14,    0.1772,    0.2326, 17 
  22430.0, 420,    12.599, 14,    0.1800,    0.2317, 17 
  22440.0, 417,    11.849, 14,    0.1800,    0.2311, 17 
  22450.0, 413,    11.500, 14,    0.1636,    0.2286, 16 
  22460.0, 409,    11.561, 14,    0.1658,    0.2238, 16 
  22470.0, 408,    12.050, 14,    0.1672,    0.2231, 16 
  22480.0, 406,    11.392, 14,    0.1646,    0.2239, 16 
  22490.0, 402,    11.377, 14,    0.1636,    0.2222, 16 
  22500.0, 401,    11.548, 14,    0.1636,    0.2198, 16 
  22510.0, 399,    11.649, 14,    0.1647,    0.2177, 14 
  22520.0, 398,    11.364, 14,    0.1652,    0.2151, 14 
  22530.0, 395,    11.981, 14,    0.1674,    0.2128, 14 
  22540.0, 389,    12.486, 14,    0.1699,    0.2111, 14 
  22550.0, 386,    11.460, 14,    0.1673,    0.2102, 14 
  22560.0, 380,    11.279, 14,    0.1673,    0.2095, 14 
  22570.0, 376,    11.564, 14,    0.1568,    0.2069, 15 
  22580.0, 371,    11.095, 14,    0.1484,    0.2052, 14 
  22590.0, 371,    11.675, 14,    0.1511,    0.2046, 15 
  22600.0, 369,    11.129, 14,    0.1489,    0.2038, 15 
  22610.0, 367,    12.166, 14,    0.1500,    0.2030, 15 
  22620.0, 365,    11.713, 14,    0.1500,    0.2034, 15 
  22630.0, 363,    11.588, 14,    0.1476,    0.2029, 15 
  22640.0, 358,    11.805, 14,    0.1517,    0.1999, 15 
  22650.0, 354,    11.781, 14,    0.1494,    0.1995, 15 
  22660.0, 353,    11.913, 14,    0.1501,    0.1984, 15 
  22670.0, 349,    11.078, 14,    0.1478,    0.1974, 15 
  22680.0, 346,    11.741, 14,    0.1478,    0.1967, 15 
  22690.0, 343,    11.314, 14,    0.1376,    0.1892, 12 
  22700.0, 340,    10.820, 14,    0.1329,    0.1846, 13 
  22710.0, 334,    11.306, 14,    0.1328,    0.1820, 12 
  22720.0, 330,    11.770, 14,    0.1338,    0.1813, 12 
  22730.0, 326,    11.280, 14,    0.1330,    0.1791, 12 
  22740.0, 325,    11.083, 14,    0.1330,    0.1801, 13 
  22750.0, 322,    10.458, 14,    0.1190,    0.1746, 11 
  22760.0, 320,    11.190, 14,    0.1242,    0.1700, 10 
  22770.0, 319,    11.888, 14,    0.1264,    0.1683, 10 
  22780.0, 315,    11.402, 14,    0.1267,    0.1669, 10 
  22790.0, 314,    10.928, 14,    0.1253,    0.1668, 10 
  22800.0, 310,    11.125, 14,    0.1253,    0.1648, 10 
  22810.0, 307,    11.467, 14,    0.1262,    0.1612, 9 
  22820.0, 304,    10.602, 14,    0.1189,    0.1576, 8 
  22830.0, 303,    11.422, 14,    0.1211,    0.1569, 8 
  22840.0, 299,    11.884, 14,    0.1221,    0.1551, 8 
  22850.0, 295,    10.593, 14,    0.1192,    0.1537, 8 
  22860.0, 294,    11.220, 14,    0.1192,    0.1525, 8 
  22870.0, 290,    11.025, 14,    0.1105,    0.1474, 7 
  22880.0, 287,    11.392, 14,    0.1157,    0.1446, 6 
  22890.0, 286,    11.541, 14,    0.1173,    0.1434, 6 
  22900.0, 285,    10.786, 14,    0.1157,    0.1430, 6 
  22910.0, 282,    11.001, 14,    0.1148,    0.1412, 6 
  22920.0, 281,    10.871, 14,    0.1148,    0.1402, 6 
  22930.0, 278,    11.564, 14,    0.1149,    0.1377, 5 
  22940.0, 276,    10.965, 14,    0.1121,    0.1343, 5 
  22950.0, 273,    10.970, 14,    0.1107,    0.1345, 5 
  22960.0, 269,    11.441, 14,    0.1092,    0.1329, 5 
  22970.0, 265,    11.066, 14,    0.1079,    0.1311, 5 
