time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, weighted_avg_CPU, weighted_avg_MEM, cramp_w_CPU, cramp_w_MEM, avg_CPU_prediction_error, avg_MEM_prediction_error 
   2020.0, 404,    16.644, 5,    0.4082,    0.5794, 33,    0.4587,    0.6017,    0.0421,    0.0586,    0.0421,    0.0586 
   2030.0, 406,    17.371, 5,    0.4077,    0.5834, 33,    0.4458,    0.6131,    0.0486,    0.0544,    0.0486,    0.0544 
   2040.0, 408,    16.258, 5,    0.4077,    0.5912, 33,    0.4181,    0.6250,    0.0541,    0.0496,    0.0541,    0.0496 
   2050.0, 410,    17.444, 5,    0.4132,    0.5885, 32,    0.4082,    0.6268,    0.0598,    0.0499,    0.0598,    0.0499 
   2060.0, 412,    15.607, 5,    0.4080,    0.5880, 32,    0.4103,    0.6156,    0.0565,    0.0529,    0.0565,    0.0529 
   2070.0, 414,    16.712, 5,    0.4076,    0.5882, 32,    0.4117,    0.6018,    0.0529,    0.0578,    0.0529,    0.0578 
   2080.0, 416,    18.604, 5,    0.4128,    0.5975, 34,    0.4125,    0.5939,    0.0506,    0.0659,    0.0506,    0.0659 
   2090.0, 418,    17.078, 5,    0.4134,    0.6072, 35,    0.4128,    0.5970,    0.0535,    0.0697,    0.0535,    0.0697 
   2100.0, 420,    17.211, 5,    0.4134,    0.6092, 35,    0.4128,    0.6035,    0.0548,    0.0667,    0.0548,    0.0667 
   2110.0, 422,    16.411, 5,    0.4082,    0.6069, 34,    0.4129,    0.6308,    0.0660,    0.0613,    0.0660,    0.0613 
   2120.0, 424,    17.308, 5,    0.4122,    0.6098, 33,    0.4103,    0.6354,    0.0792,    0.0558,    0.0792,    0.0558 
   2130.0, 426,    16.275, 5,    0.4111,    0.6089, 32,    0.4089,    0.6316,    0.0876,    0.0495,    0.0876,    0.0495 
   2140.0, 428,    16.628, 5,    0.4108,    0.6089, 32,    0.4069,    0.6218,    0.0813,    0.0434,    0.0813,    0.0434 
   2150.0, 430,    16.883, 5,    0.4150,    0.6116, 32,    0.4087,    0.6161,    0.0642,    0.0388,    0.0642,    0.0388 
   2160.0, 432,    17.582, 5,    0.4150,    0.6177, 33,    0.4165,    0.6180,    0.0467,    0.0434,    0.0467,    0.0434 
   2170.0, 434,    17.609, 5,    0.4162,    0.6166, 33,    0.4431,    0.6236,    0.0486,    0.0500,    0.0486,    0.0500 
   2180.0, 436,    17.300, 5,    0.4247,    0.6167, 33,    0.4487,    0.6243,    0.0720,    0.0566,    0.0720,    0.0566 
   2190.0, 438,    17.839, 5,    0.4273,    0.6250, 33,    0.4496,    0.6319,    0.1007,    0.0584,    0.1007,    0.0584 
   2200.0, 440,    17.405, 5,    0.4320,    0.6255, 33,    0.4482,    0.6379,    0.1177,    0.0571,    0.1177,    0.0571 
   2210.0, 442,    18.946, 5,    0.4383,    0.6321, 34,    0.4459,    0.6464,    0.1140,    0.0544,    0.1140,    0.0544 
   2220.0, 444,    17.483, 5,    0.4383,    0.6344, 34,    0.4442,    0.6529,    0.0943,    0.0518,    0.0943,    0.0518 
   2230.0, 446,    17.895, 5,    0.4446,    0.6391, 34,    0.4674,    0.6613,    0.0704,    0.0503,    0.0704,    0.0503 
   2240.0, 448,    20.099, 5,    0.4481,    0.6342, 33,    0.4718,    0.6589,    0.0595,    0.0548,    0.0595,    0.0548 
   2250.0, 450,    18.238, 5,    0.4461,    0.6392, 33,    0.4696,    0.6598,    0.0497,    0.0617,    0.0497,    0.0617 
   2260.0, 452,    17.484, 5,    0.4414,    0.6397, 33,    0.4597,    0.6577,    0.0387,    0.0663,    0.0387,    0.0663 
   2270.0, 454,    15.636, 5,    0.4360,    0.6412, 33,    0.4446,    0.6564,    0.0373,    0.0702,    0.0373,    0.0702 
   2280.0, 456,    16.757, 5,    0.4360,    0.6462, 32,    0.4289,    0.6567,    0.0377,    0.0694,    0.0377,    0.0694 
   2290.0, 458,    17.912, 5,    0.4596,    0.6435, 31,    0.4484,    0.6580,    0.0396,    0.0618,    0.0396,    0.0618 
   2300.0, 460,    18.549, 5,    0.4612,    0.6448, 33,    0.4705,    0.6530,    0.0400,    0.0485,    0.0400,    0.0485 
   2310.0, 462,    19.024, 5,    0.4633,    0.6533, 33,    0.4872,    0.6552,    0.0369,    0.0329,    0.0369,    0.0329 
   2320.0, 464,    18.408, 5,    0.4627,    0.6551, 33,    0.4910,    0.6607,    0.0309,    0.0257,    0.0309,    0.0257 
   2330.0, 466,    18.691, 5,    0.4671,    0.6548, 33,    0.4857,    0.6610,    0.0272,    0.0262,    0.0272,    0.0262 
   2340.0, 468,    17.695, 5,    0.4671,    0.6630, 34,    0.4720,    0.6634,    0.0265,    0.0318,    0.0265,    0.0318 
   2350.0, 470,    17.851, 5,    0.4668,    0.6677, 32,    0.4612,    0.6672,    0.0413,    0.0297,    0.0413,    0.0297 
   2360.0, 472,    19.692, 5,    0.4721,    0.6654, 33,    0.4599,    0.6651,    0.0482,    0.0298,    0.0482,    0.0298 
   2370.0, 474,    19.928, 5,    0.4764,    0.6667, 33,    0.4659,    0.6801,    0.0529,    0.0390,    0.0529,    0.0390 
   2380.0, 476,    19.308, 5,    0.4721,    0.6720, 33,    0.4799,    0.6870,    0.0477,    0.0483,    0.0477,    0.0483 
   2390.0, 478,    17.622, 5,    0.4663,    0.6760, 34,    0.4880,    0.6895,    0.0436,    0.0555,    0.0436,    0.0555 
   2400.0, 480,    18.813, 5,    0.4663,    0.6783, 34,    0.4901,    0.6937,    0.0350,    0.0548,    0.0350,    0.0548 
   2410.0, 482,    16.833, 5,    0.4578,    0.6759, 33,    0.4764,    0.6978,    0.0474,    0.0497,    0.0474,    0.0497 
   2420.0, 484,    20.588, 5,    0.4776,    0.6779, 32,    0.4594,    0.6941,    0.0481,    0.0453,    0.0481,    0.0453 
   2430.0, 486,    18.149, 5,    0.4782,    0.6767, 32,    0.4618,    0.6874,    0.0573,    0.0375,    0.0573,    0.0375 
   2440.0, 488,    19.587, 5,    0.4796,    0.6857, 33,    0.4754,    0.6861,    0.0548,    0.0319,    0.0548,    0.0319 
   2450.0, 490,    20.520, 5,    0.4848,    0.6841, 33,    0.4910,    0.6905,    0.0585,    0.0392,    0.0585,    0.0392 
   2460.0, 492,    18.518, 5,    0.4848,    0.6902, 34,    0.5029,    0.6989,    0.0589,    0.0512,    0.0589,    0.0512 
   2470.0, 494,    19.107, 5,    0.4703,    0.6897, 32,    0.4923,    0.7093,    0.0625,    0.0627,    0.0625,    0.0627 
   2480.0, 496,    20.303, 5,    0.4867,    0.6901, 32,    0.4805,    0.7122,    0.0641,    0.0654,    0.0641,    0.0654 
   2490.0, 498,    17.525, 5,    0.4800,    0.6910, 32,    0.4808,    0.7064,    0.0680,    0.0648,    0.0680,    0.0648 
   2500.0, 500,    22.325, 5,    0.4922,    0.6962, 34,    0.4857,    0.7033,    0.0738,    0.0636,    0.0738,    0.0636 
   2510.0, 502,    18.570, 5,    0.4912,    0.7057, 34,    0.4970,    0.7112,    0.0791,    0.0627,    0.0791,    0.0627 
   2520.0, 504,    20.591, 5,    0.4912,    0.7039, 34,    0.5139,    0.7181,    0.0803,    0.0654,    0.0803,    0.0654 
   2530.0, 506,    19.378, 5,    0.5090,    0.7109, 36,    0.5175,    0.7264,    0.0858,    0.0686,    0.0858,    0.0686 
   2540.0, 508,    18.833, 5,    0.5015,    0.7201, 36,    0.5240,    0.7414,    0.0963,    0.0746,    0.0963,    0.0746 
   2550.0, 510,    20.159, 5,    0.5082,    0.7209, 37,    0.5303,    0.7491,    0.1079,    0.0787,    0.1079,    0.0787 
   2560.0, 512,    19.925, 5,    0.5118,    0.7267, 37,    0.5342,    0.7528,    0.1086,    0.0812,    0.1086,    0.0812 
   2570.0, 514,    20.601, 5,    0.5149,    0.7281, 37,    0.5343,    0.7509,    0.1007,    0.0847,    0.1007,    0.0847 
   2580.0, 516,    19.942, 5,    0.5149,    0.7280, 37,    0.5320,    0.7487,    0.0801,    0.0833,    0.0801,    0.0833 
   2590.0, 518,    19.579, 5,    0.5063,    0.7276, 35,    0.5092,    0.7388,    0.0694,    0.0837,    0.0694,    0.0837 
   2600.0, 520,    20.178, 5,    0.5015,    0.7324, 37,    0.4988,    0.7333,    0.0685,    0.0817,    0.0685,    0.0817 
   2610.0, 522,    20.351, 5,    0.5106,    0.7382, 37,    0.4976,    0.7343,    0.0815,    0.0747,    0.0815,    0.0747 
   2620.0, 524,    18.183, 5,    0.5042,    0.7420, 37,    0.4881,    0.7509,    0.0863,    0.0652,    0.0863,    0.0652 
   2630.0, 526,    18.270, 5,    0.5020,    0.7402, 37,    0.4957,    0.7561,    0.0814,    0.0658,    0.0814,    0.0658 
   2640.0, 528,    21.181, 5,    0.5020,    0.7449, 38,    0.5128,    0.7626,    0.0652,    0.0663,    0.0652,    0.0663 
   2650.0, 530,    21.480, 5,    0.5229,    0.7465, 35,    0.5261,    0.7672,    0.0473,    0.0624,    0.0473,    0.0624 
   2660.0, 532,    22.842, 5,    0.5394,    0.7465, 37,    0.5441,    0.7596,    0.0394,    0.0542,    0.0394,    0.0542 
   2670.0, 534,    20.094, 5,    0.5259,    0.7536, 37,    0.5645,    0.7589,    0.0407,    0.0483,    0.0407,    0.0483 
   2680.0, 536,    19.908, 5,    0.5259,    0.7511, 37,    0.5707,    0.7608,    0.0364,    0.0460,    0.0364,    0.0460 
   2690.0, 538,    20.452, 5,    0.5266,    0.7593, 37,    0.5620,    0.7667,    0.0371,    0.0554,    0.0371,    0.0554 
   2700.0, 540,    21.889, 5,    0.5266,    0.7598, 39,    0.5422,    0.7723,    0.0345,    0.0662,    0.0345,    0.0662 
   2710.0, 542,    20.485, 5,    0.5123,    0.7638, 38,    0.5233,    0.7813,    0.0467,    0.0801,    0.0467,    0.0801 
   2720.0, 544,    22.714, 5,    0.5390,    0.7628, 37,    0.5153,    0.7844,    0.0499,    0.0834,    0.0499,    0.0834 
   2730.0, 546,    21.143, 5,    0.5425,    0.7675, 38,    0.5322,    0.7829,    0.0592,    0.0816,    0.0592,    0.0816 
   2740.0, 548,    22.653, 5,    0.5416,    0.7726, 38,    0.5485,    0.7833,    0.0601,    0.0733,    0.0601,    0.0733 
   2750.0, 550,    21.806, 5,    0.5403,    0.7755, 39,    0.5589,    0.7865,    0.0653,    0.0601,    0.0653,    0.0601 
   2760.0, 552,    23.013, 5,    0.5403,    0.7760, 38,    0.5662,    0.7903,    0.0671,    0.0588,    0.0671,    0.0588 
   2770.0, 554,    21.260, 5,    0.5413,    0.7767, 37,    0.5582,    0.7912,    0.0610,    0.0650,    0.0610,    0.0650 
   2780.0, 556,    21.637, 5,    0.5441,    0.7728, 37,    0.5390,    0.7904,    0.0595,    0.0669,    0.0595,    0.0669 
   2790.0, 558,    20.304, 5,    0.5412,    0.7799, 37,    0.5360,    0.7846,    0.0694,    0.0626,    0.0694,    0.0626 
   2800.0, 560,    23.382, 5,    0.5451,    0.7819, 37,    0.5413,    0.7829,    0.0813,    0.0530,    0.0813,    0.0530 
   2810.0, 562,    24.466, 5,    0.5484,    0.7931, 40,    0.5498,    0.7897,    0.0811,    0.0525,    0.0811,    0.0525 
   2820.0, 564,    22.241, 5,    0.5484,    0.7936, 39,    0.5596,    0.8044,    0.0688,    0.0610,    0.0688,    0.0610 
   2830.0, 566,    21.737, 5,    0.5628,    0.7931, 37,    0.5683,    0.8112,    0.0553,    0.0673,    0.0553,    0.0673 
   2840.0, 568,    21.925, 5,    0.5696,    0.7931, 40,    0.5744,    0.8069,    0.0568,    0.0733,    0.0568,    0.0733 
   2850.0, 570,    24.520, 5,    0.5794,    0.8016, 40,    0.5749,    0.8062,    0.0572,    0.0735,    0.0572,    0.0735 
   2860.0, 572,    20.439, 5,    0.5726,    0.8123, 40,    0.5749,    0.8062,    0.0572,    0.0735,    0.0572,    0.0735 
   2870.0, 574,    23.667, 5,    0.5738,    0.8120, 41,    0.5749,    0.8062,    0.0572,    0.0735,    0.0572,    0.0735 
   2880.0, 576,    21.287, 5,    0.5686,    0.8146, 41,    0.5749,    0.8062,    0.0572,    0.0735,    0.0572,    0.0735 
   2890.0, 578,    22.953, 5,    0.5710,    0.8162, 41,    0.5749,    0.8062,    0.0572,    0.0735,    0.0572,    0.0735 
   2900.0, 580,    24.008, 5,    0.5721,    0.8187, 41,    0.5749,    0.8062,    0.0572,    0.0735,    0.0572,    0.0735 
   2910.0, 582,    24.140, 8,    0.3631,    0.5731, 45,    0.3565,    0.5253,    0.0000,    0.0000,    0.0572,    0.0735 
   2920.0, 584,    22.196, 8,    0.3634,    0.5732, 45,    0.3566,    0.5377,    0.0000,    0.0000,    0.0572,    0.0735 
   2930.0, 586,    22.777, 8,    0.3659,    0.5771, 46,    0.3571,    0.5458,    0.0000,    0.0000,    0.0572,    0.0735 
   2940.0, 588,    21.905, 8,    0.3659,    0.5795, 46,    0.3705,    0.5732,    0.0000,    0.0000,    0.0572,    0.0735 
   2950.0, 590,    20.633, 8,    0.3622,    0.5772, 44,    0.3648,    0.5755,    0.0000,    0.0000,    0.0572,    0.0735 
   2960.0, 592,    21.979, 8,    0.3629,    0.5760, 44,    0.3442,    0.5502,    0.0000,    0.0000,    0.0572,    0.0735 
   2970.0, 594,    20.467, 8,    0.3599,    0.5740, 43,    0.3547,    0.5794,    0.0501,    0.1157,    0.0501,    0.1157 
   2980.0, 596,    19.151, 8,    0.3595,    0.5753, 43,    0.3471,    0.5598,    0.0483,    0.1048,    0.0483,    0.1048 
   2990.0, 598,    18.416, 8,    0.3607,    0.5759, 42,    0.3552,    0.5726,    0.0377,    0.0935,    0.0377,    0.0935 
   3000.0, 600,    19.446, 8,    0.3607,    0.5763, 42,    0.3566,    0.5715,    0.0442,    0.1040,    0.0442,    0.1040 
   3010.0, 602,    19.421, 8,    0.3722,    0.5736, 41,    0.3655,    0.5732,    0.0651,    0.1146,    0.0651,    0.1146 
   3020.0, 604,    20.189, 8,    0.3725,    0.5740, 39,    0.3769,    0.5767,    0.0733,    0.1177,    0.0733,    0.1177 
   3030.0, 606,    21.014, 8,    0.3842,    0.5479, 29,    0.3903,    0.5648,    0.0745,    0.1021,    0.0745,    0.1021 
   3040.0, 608,    17.700, 8,    0.3820,    0.5471, 30,    0.4050,    0.5378,    0.0690,    0.0787,    0.0690,    0.0787 
   3050.0, 610,    18.075, 8,    0.3827,    0.5461, 29,    0.4102,    0.5156,    0.0660,    0.0435,    0.0660,    0.0435 
   3060.0, 612,    17.849, 8,    0.3827,    0.5462, 29,    0.4060,    0.5011,    0.0663,    0.0443,    0.0663,    0.0443 
   3070.0, 614,    17.857, 8,    0.3704,    0.5482, 31,    0.3943,    0.5016,    0.0622,    0.0471,    0.0622,    0.0471 
   3080.0, 616,    17.799, 8,    0.3689,    0.5523, 31,    0.3768,    0.5239,    0.0558,    0.0491,    0.0558,    0.0491 
   3090.0, 618,    17.478, 8,    0.3730,    0.5565, 30,    0.3634,    0.5494,    0.0603,    0.0476,    0.0603,    0.0476 
   3100.0, 620,    17.810, 8,    0.3742,    0.5546, 30,    0.3632,    0.5592,    0.0651,    0.0431,    0.0651,    0.0431 
   3110.0, 622,    17.498, 8,    0.3779,    0.5563, 30,    0.3680,    0.5628,    0.0681,    0.0406,    0.0681,    0.0406 
   3120.0, 624,    18.781, 8,    0.3779,    0.5596, 31,    0.3745,    0.5624,    0.0596,    0.0459,    0.0596,    0.0459 
   3130.0, 626,    16.291, 8,    0.3891,    0.5590, 29,    0.3783,    0.5616,    0.0638,    0.0562,    0.0638,    0.0562 
   3140.0, 628,    16.973, 8,    0.3916,    0.5547, 28,    0.3971,    0.5642,    0.0569,    0.0587,    0.0569,    0.0587 
   3150.0, 630,    18.424, 8,    0.3916,    0.5561, 27,    0.4078,    0.5602,    0.0554,    0.0514,    0.0554,    0.0514 
   3160.0, 632,    17.163, 8,    0.3907,    0.5572, 26,    0.4141,    0.5583,    0.0368,    0.0406,    0.0368,    0.0406 
   3170.0, 634,    16.576, 8,    0.3905,    0.5515, 27,    0.4139,    0.5505,    0.0311,    0.0364,    0.0311,    0.0364 
   3180.0, 636,    17.308, 8,    0.3905,    0.5602, 27,    0.4095,    0.5487,    0.0321,    0.0388,    0.0321,    0.0388 
   3190.0, 638,    17.852, 8,    0.4067,    0.5576, 26,    0.4137,    0.5565,    0.0467,    0.0510,    0.0467,    0.0510 
   3200.0, 640,    16.788, 8,    0.4046,    0.5586, 26,    0.4212,    0.5575,    0.0466,    0.0528,    0.0466,    0.0528 
   3210.0, 642,    17.552, 8,    0.4051,    0.5579, 26,    0.4270,    0.5590,    0.0474,    0.0474,    0.0474,    0.0474 
   3220.0, 644,    17.399, 8,    0.4017,    0.5651, 27,    0.4273,    0.5664,    0.0337,    0.0345,    0.0337,    0.0345 
   3230.0, 646,    18.782, 8,    0.4064,    0.5646, 27,    0.4205,    0.5709,    0.0352,    0.0330,    0.0352,    0.0330 
   3240.0, 648,    15.511, 8,    0.4064,    0.5640, 26,    0.4080,    0.5723,    0.0325,    0.0365,    0.0325,    0.0365 
   3250.0, 650,    15.662, 8,    0.3957,    0.5625, 25,    0.4030,    0.5765,    0.0368,    0.0395,    0.0368,    0.0395 
   3260.0, 652,    16.924, 8,    0.4054,    0.5612, 25,    0.3980,    0.5733,    0.0356,    0.0402,    0.0356,    0.0402 
   3270.0, 654,    16.656, 8,    0.4094,    0.5624, 25,    0.3996,    0.5662,    0.0390,    0.0366,    0.0390,    0.0366 
   3280.0, 656,    17.433, 8,    0.4111,    0.5667, 26,    0.4078,    0.5615,    0.0346,    0.0308,    0.0346,    0.0308 
   3290.0, 658,    16.528, 8,    0.4111,    0.5699, 26,    0.4163,    0.5669,    0.0349,    0.0240,    0.0349,    0.0240 
   3300.0, 660,    15.954, 8,    0.4111,    0.5722, 26,    0.4238,    0.5760,    0.0331,    0.0229,    0.0331,    0.0229 
   3310.0, 662,    16.819, 8,    0.4080,    0.5731, 26,    0.4148,    0.5847,    0.0426,    0.0274,    0.0426,    0.0274 
   3320.0, 664,    17.593, 8,    0.4155,    0.5751, 26,    0.4095,    0.5883,    0.0450,    0.0385,    0.0450,    0.0385 
   3330.0, 666,    16.590, 8,    0.4154,    0.5775, 26,    0.4107,    0.5888,    0.0474,    0.0476,    0.0474,    0.0476 
   3340.0, 668,    17.051, 8,    0.4170,    0.5775, 26,    0.4166,    0.5846,    0.0411,    0.0561,    0.0411,    0.0561 
   3350.0, 670,    17.073, 8,    0.4195,    0.5804, 26,    0.4238,    0.5837,    0.0410,    0.0720,    0.0410,    0.0720 
   3360.0, 672,    17.562, 8,    0.4195,    0.5839, 28,    0.4287,    0.5869,    0.0404,    0.0866,    0.0404,    0.0866 
   3370.0, 674,    18.261, 8,    0.4238,    0.5886, 27,    0.4289,    0.5903,    0.0525,    0.0974,    0.0525,    0.0974 
   3380.0, 676,    16.493, 8,    0.4209,    0.5890, 27,    0.4264,    0.5916,    0.0562,    0.0939,    0.0562,    0.0939 
   3390.0, 678,    16.901, 8,    0.4221,    0.5872, 27,    0.4335,    0.6066,    0.0614,    0.0827,    0.0614,    0.0827 
   3400.0, 680,    18.047, 8,    0.4220,    0.5945, 28,    0.4282,    0.6072,    0.0558,    0.0681,    0.0558,    0.0681 
   3410.0, 682,    18.052, 8,    0.4242,    0.5993, 30,    0.4252,    0.6073,    0.0552,    0.0547,    0.0552,    0.0547 
   3420.0, 684,    18.090, 8,    0.4242,    0.6019, 30,    0.4228,    0.6122,    0.0479,    0.0460,    0.0479,    0.0460 
   3430.0, 686,    17.899, 8,    0.4411,    0.6019, 28,    0.4338,    0.6182,    0.0455,    0.0462,    0.0455,    0.0462 
   3440.0, 688,    15.683, 8,    0.4174,    0.5995, 28,    0.4410,    0.6184,    0.0412,    0.0450,    0.0412,    0.0450 
   3450.0, 690,    16.211, 8,    0.4142,    0.6019, 28,    0.4296,    0.6130,    0.0410,    0.0467,    0.0410,    0.0467 
   3460.0, 692,    17.253, 8,    0.4155,    0.6040, 29,    0.4140,    0.6064,    0.0477,    0.0541,    0.0477,    0.0541 
   3470.0, 694,    16.483, 8,    0.4180,    0.6086, 29,    0.4029,    0.6090,    0.0547,    0.0581,    0.0547,    0.0581 
   3480.0, 696,    18.322, 8,    0.4180,    0.6111, 29,    0.3985,    0.6158,    0.0559,    0.0610,    0.0559,    0.0610 
   3490.0, 698,    17.943, 8,    0.4378,    0.6061, 28,    0.4169,    0.6202,    0.0522,    0.0542,    0.0522,    0.0542 
   3500.0, 700,    16.451, 8,    0.4304,    0.6057, 28,    0.4463,    0.6181,    0.0459,    0.0508,    0.0459,    0.0508 
   3510.0, 702,    16.885, 8,    0.4261,    0.6091, 28,    0.4581,    0.6134,    0.0469,    0.0535,    0.0469,    0.0535 
   3520.0, 704,    16.854, 8,    0.4265,    0.6145, 28,    0.4532,    0.6113,    0.0496,    0.0606,    0.0496,    0.0606 
   3530.0, 706,    17.723, 8,    0.4281,    0.6121, 28,    0.4400,    0.6149,    0.0534,    0.0654,    0.0534,    0.0654 
   3540.0, 708,    16.923, 8,    0.4281,    0.6140, 28,    0.4244,    0.6213,    0.0519,    0.0663,    0.0519,    0.0663 
   3550.0, 710,    18.226, 8,    0.4411,    0.6139, 29,    0.4196,    0.6251,    0.0548,    0.0632,    0.0548,    0.0632 
   3560.0, 712,    16.875, 8,    0.4404,    0.6236, 30,    0.4355,    0.6315,    0.0539,    0.0611,    0.0539,    0.0611 
   3570.0, 714,    18.310, 8,    0.4411,    0.6316, 32,    0.4511,    0.6401,    0.0602,    0.0594,    0.0602,    0.0594 
   3580.0, 716,    18.465, 8,    0.4436,    0.6345, 31,    0.4605,    0.6532,    0.0608,    0.0555,    0.0608,    0.0555 
   3590.0, 718,    18.057, 8,    0.4429,    0.6353, 31,    0.4617,    0.6587,    0.0589,    0.0543,    0.0589,    0.0543 
   3600.0, 720,    18.769, 8,    0.4429,    0.6359, 31,    0.4574,    0.6564,    0.0504,    0.0597,    0.0504,    0.0597 
   3610.0, 722,    18.430, 8,    0.4606,    0.6330, 30,    0.4758,    0.6475,    0.0640,    0.0708,    0.0640,    0.0708 
   3620.0, 724,    17.648, 8,    0.4536,    0.6357, 31,    0.4799,    0.6401,    0.0603,    0.0762,    0.0603,    0.0762 
   3630.0, 726,    19.615, 8,    0.4496,    0.6373, 31,    0.4713,    0.6368,    0.0600,    0.0693,    0.0600,    0.0693 
   3640.0, 728,    19.636, 8,    0.4565,    0.6399, 31,    0.4619,    0.6374,    0.0374,    0.0611,    0.0374,    0.0611 
   3650.0, 730,    16.109, 8,    0.4526,    0.6408, 30,    0.4545,    0.6461,    0.0333,    0.0558,    0.0333,    0.0558 
